|6.6.6
sammon_2021_deep_crust_hp_2.tab
2
T(K)
573.14999999999998
6.2893081761006293
160
P(bar)
5000.0000000000000
125.78616352201257
160
3
T(K) P(bar) rho,kg/m3
1315.29 5503.14 2839.48
1321.58 5503.14 2839.03
1327.87 5503.14 2838.59
1334.16 5503.14 2838.14
1340.45 5503.14 2837.68
1346.73 5503.14 2837.23
1353.02 5503.14 2836.77
1359.31 5503.14 2836.32
1365.60 5503.14 2835.86
1371.89 5503.14 2835.39
1378.18 5503.14 2833.45
1384.47 5503.14 2830.70
1390.76 5503.14 2827.94
1397.05 5503.14 2825.25
1403.34 5503.14 2822.86
1409.63 5503.14 2820.91
1415.92 5503.14 2819.61
1422.21 5503.14 2819.08
1428.50 5503.14 2817.66
1434.79 5503.14 2816.25
1441.07 5503.14 2814.81
1447.36 5503.14 2813.34
1453.65 5503.14 2811.80
1459.94 5503.14 2810.31
1466.23 5503.14 2807.97
1472.52 5503.14 2804.10
1478.81 5503.14 2802.18
1485.10 5503.14 2800.21
1491.39 5503.14 2798.16
1497.68 5503.14 2796.03
1503.97 5503.14 2793.85
1510.26 5503.14 2791.37
1516.55 5503.14 2788.85
1522.84 5503.14 2786.18
1529.12 5503.14 2783.29
1535.41 5503.14 2780.26
1541.70 5503.14 2776.98
1547.99 5503.14 2773.45
1554.28 5503.14 2769.62
1560.57 5503.14 2765.43
1566.86 5503.14 2760.86
1573.15 5503.14 2755.79
573.150 5628.93 3248.26
579.439 5628.93 3244.34
585.729 5628.93 3104.93
592.018 5628.93 3104.27
598.307 5628.93 3103.60
604.597 5628.93 3102.93
610.886 5628.93 3102.26
617.175 5628.93 3101.58
623.464 5628.93 3100.90
629.754 5628.93 3100.22
636.043 5628.93 3099.53
642.332 5628.93 3098.84
648.622 5628.93 3098.15
654.911 5628.93 3097.46
661.200 5628.93 3096.76
667.490 5628.93 3096.06
673.779 5628.93 3095.36
680.068 5628.93 2919.19
686.358 5628.93 2914.86
692.647 5628.93 2910.33
698.936 5628.93 2905.58
705.225 5628.93 2900.58
711.515 5628.93 2895.30
717.804 5628.93 2890.55
724.093 5628.93 2890.05
730.383 5628.93 2889.54
736.672 5628.93 2889.02
742.961 5628.93 2888.48
749.251 5628.93 2887.99
755.540 5628.93 2887.49
761.829 5628.93 2886.99
768.119 5628.93 2886.49
774.408 5628.93 2885.98
780.697 5628.93 2885.47
786.986 5628.93 2884.97
793.276 5628.93 2884.45
799.565 5628.93 2883.94
805.854 5628.93 2883.43
812.144 5628.93 2882.91
818.433 5628.93 2882.39
824.722 5628.93 2881.75
831.012 5628.93 2881.06
837.301 5628.93 2880.36
843.590 5628.93 2879.65
849.880 5628.93 2878.95
856.169 5628.93 2878.24
862.458 5628.93 2877.52
868.747 5628.93 2876.81
875.037 5628.93 2876.09
881.326 5628.93 2875.36
887.615 5628.93 2874.63
893.905 5628.93 2873.90
900.194 5628.93 2873.15
906.483 5628.93 2872.40
912.773 5628.93 2871.64
919.062 5628.93 2870.87
925.351 5628.93 2870.16
931.641 5628.93 2869.54
937.930 5628.93 2868.90
944.219 5628.93 2868.25
950.508 5628.93 2867.57
956.798 5628.93 2866.87
963.087 5628.93 2866.13
969.376 5628.93 2865.34
975.666 5628.93 2864.42
981.955 5628.93 2862.96
988.244 5628.93 2862.38
994.534 5628.93 2861.97
1000.82 5628.93 2861.55
1007.11 5628.93 2861.13
1013.40 5628.93 2860.72
1019.69 5628.93 2860.30
1025.98 5628.93 2859.88
1032.27 5628.93 2859.47
1038.56 5628.93 2859.05
1044.85 5628.93 2858.63
1051.14 5628.93 2858.22
1057.43 5628.93 2857.79
1063.72 5628.93 2857.37
1070.01 5628.93 2856.96
1076.29 5628.93 2856.54
1082.58 5628.93 2856.12
1088.87 5628.93 2855.70
1095.16 5628.93 2855.28
1101.45 5628.93 2854.86
1107.74 5628.93 2854.44
1114.03 5628.93 2854.02
1120.32 5628.93 2853.60
1126.61 5628.93 2853.18
1132.90 5628.93 2852.76
1139.19 5628.93 2852.34
1145.48 5628.93 2851.92
1151.77 5628.93 2851.49
1158.06 5628.93 2851.07
1164.34 5628.93 2850.65
1170.63 5628.93 2850.22
1176.92 5628.93 2849.80
1183.21 5628.93 2849.37
1189.50 5628.93 2848.95
1195.79 5628.93 2848.52
1202.08 5628.93 2848.09
1208.37 5628.93 2847.66
1214.66 5628.93 2847.23
1220.95 5628.93 2846.80
1227.24 5628.93 2846.37
1233.53 5628.93 2845.94
1239.82 5628.93 2845.51
1246.11 5628.93 2845.07
1252.40 5628.93 2844.64
1258.68 5628.93 2844.20
1264.97 5628.93 2843.76
1271.26 5628.93 2843.33
1277.55 5628.93 2842.89
1283.84 5628.93 2842.45
1290.13 5628.93 2842.00
1296.42 5628.93 2841.56
1302.71 5628.93 2841.11
1309.00 5628.93 2840.67
1315.29 5628.93 2840.23
1321.58 5628.93 2839.78
1327.87 5628.93 2839.33
1334.16 5628.93 2838.87
1340.45 5628.93 2838.43
1346.73 5628.93 2837.97
1353.02 5628.93 2837.52
1359.31 5628.93 2837.06
1365.60 5628.93 2836.60
1371.89 5628.93 2836.14
1378.18 5628.93 2834.81
1384.47 5628.93 2831.99
1390.76 5628.93 2829.16
1397.05 5628.93 2826.34
1403.34 5628.93 2823.80
1409.63 5628.93 2821.62
