|6.6.6
hacker_2015_middle_crust_2.tab
2
T(K)
573.14999999999998
6.2893081761006293
160
P(bar)
5000.0000000000000
125.78616352201257
160
3
T(K) P(bar) rho,kg/m3
755.540 5377.36 2880.27
761.829 5377.36 2879.77
768.119 5377.36 2879.27
774.408 5377.36 2878.76
780.697 5377.36 2878.25
786.986 5377.36 2877.74
793.276 5377.36 2877.23
799.565 5377.36 2876.72
805.854 5377.36 2876.20
812.144 5377.36 2875.68
818.433 5377.36 2875.15
824.722 5377.36 2874.63
831.012 5377.36 2874.10
837.301 5377.36 2873.56
843.590 5377.36 2873.02
849.880 5377.36 2872.48
856.169 5377.36 2871.94
862.458 5377.36 2871.39
868.747 5377.36 2870.83
875.037 5377.36 2870.27
881.326 5377.36 2869.71
887.615 5377.36 2869.14
893.905 5377.36 2868.56
900.194 5377.36 2867.97
906.483 5377.36 2867.38
912.773 5377.36 2866.77
919.062 5377.36 2866.16
925.351 5377.36 2865.53
931.641 5377.36 2864.88
937.930 5377.36 2864.22
944.219 5377.36 2863.53
950.508 5377.36 2862.81
956.798 5377.36 2862.04
963.087 5377.36 2861.19
969.376 5377.36 2860.17
975.666 5377.36 2858.65
981.955 5377.36 2858.26
988.244 5377.36 2857.86
994.534 5377.36 2857.46
1000.82 5377.36 2857.06
1007.11 5377.36 2856.66
1013.40 5377.36 2856.26
1019.69 5377.36 2855.86
1025.98 5377.36 2855.46
1032.27 5377.36 2855.06
1038.56 5377.36 2854.65
1044.85 5377.36 2854.25
1051.14 5377.36 2853.85
1057.43 5377.36 2853.44
1063.72 5377.36 2853.04
1070.01 5377.36 2852.64
1076.29 5377.36 2852.23
1082.58 5377.36 2851.83
1088.87 5377.36 2851.42
1095.16 5377.36 2851.01
1101.45 5377.36 2850.61
1107.74 5377.36 2850.20
1114.03 5377.36 2849.79
1120.32 5377.36 2849.38
1126.61 5377.36 2848.97
1132.90 5377.36 2848.56
1139.19 5377.36 2848.15
1145.48 5377.36 2847.74
1151.77 5377.36 2847.33
1158.06 5377.36 2846.92
1164.34 5377.36 2846.50
1170.63 5377.36 2846.09
1176.92 5377.36 2845.68
1183.21 5377.36 2845.26
1189.50 5377.36 2844.85
1195.79 5377.36 2844.43
1202.08 5377.36 2844.01
1208.37 5377.36 2843.60
1214.66 5377.36 2843.18
1220.95 5377.36 2842.76
1227.24 5377.36 2842.34
1233.53 5377.36 2841.92
1239.82 5377.36 2841.50
1246.11 5377.36 2841.08
1252.40 5377.36 2840.66
1258.68 5377.36 2840.24
1264.97 5377.36 2839.82
1271.26 5377.36 2839.39
1277.55 5377.36 2838.97
1283.84 5377.36 2838.54
1290.13 5377.36 2838.12
1296.42 5377.36 2837.69
1302.71 5377.36 2837.26
1309.00 5377.36 2836.84
1315.29 5377.36 2836.41
1321.58 5377.36 2835.98
1327.87 5377.36 2835.55
1334.16 5377.36 2835.11
1340.45 5377.36 2834.68
1346.73 5377.36 2834.25
1353.02 5377.36 2833.82
1359.31 5377.36 2833.38
1365.60 5377.36 2832.95
1371.89 5377.36 2832.51
1378.18 5377.36 2832.07
1384.47 5377.36 2831.63
1390.76 5377.36 2831.19
1397.05 5377.36 2830.75
1403.34 5377.36 2830.31
1409.63 5377.36 2829.87
1415.92 5377.36 2829.43
1422.21 5377.36 2828.98
1428.50 5377.36 2828.54
1434.79 5377.36 2828.09
1441.07 5377.36 2827.64
1447.36 5377.36 2827.20
1453.65 5377.36 2826.75
1459.94 5377.36 2826.29
1466.23 5377.36 2825.84
1472.52 5377.36 2825.39
1478.81 5377.36 2824.93
1485.10 5377.36 2824.48
1491.39 5377.36 2824.02
1497.68 5377.36 2823.56
1503.97 5377.36 2823.10
1510.26 5377.36 2822.64
1516.55 5377.36 2822.18
1522.84 5377.36 2821.72
1529.12 5377.36 2821.25
1535.41 5377.36 2820.78
1541.70 5377.36 2820.32
1547.99 5377.36 2819.84
1554.28 5377.36 2819.37
1560.57 5377.36 2818.90
1566.86 5377.36 2818.43
1573.15 5377.36 2817.95
573.150 5503.14 3110.62
579.439 5503.14 3109.12
585.729 5503.14 3107.52
592.018 5503.14 3105.81
598.307 5503.14 3104.00
604.597 5503.14 3102.02
610.886 5503.14 3099.88
617.175 5503.14 3097.54
623.464 5503.14 3095.01
629.754 5503.14 3092.24
636.043 5503.14 3089.17
642.332 5503.14 3085.84
648.622 5503.14 3082.06
654.911 5503.14 3077.79
661.200 5503.14 3073.01
667.490 5503.14 3067.59
673.779 5503.14 3061.24
680.068 5503.14 3053.91
686.358 5503.14 3045.27
692.647 5503.14 3033.79
698.936 5503.14 3003.01
705.225 5503.14 2994.50
711.515 5503.14 2985.38
717.804 5503.14 2975.56
724.093 5503.14 2964.96
730.383 5503.14 2953.45
736.672 5503.14 2940.91
742.961 5503.14 2927.19
749.251 5503.14 2912.09
755.540 5503.14 2895.41
761.829 5503.14 2880.37
768.119 5503.14 2879.86
774.408 5503.14 2879.36
780.697 5503.14 2878.85
786.986 5503.14 2878.34
793.276 5503.14 2877.83
799.565 5503.14 2877.32
805.854 5503.14 2876.80
812.144 5503.14 2876.28
818.433 5503.14 2875.76
824.722 5503.14 2875.23
831.012 5503.14 2874.70
837.301 5503.14 2874.17
843.590 5503.14 2873.64
849.880 5503.14 2873.10
856.169 5503.14 2872.56
862.458 5503.14 2872.01
868.747 5503.14 2871.46
875.037 5503.14 2870.90
881.326 5503.14 2870.34
887.615 5503.14 2869.77
893.905 5503.14 2869.20
900.194 5503.14 2868.61
906.483 5503.14 2868.02
912.773 5503.14 2867.42
919.062 5503.14 2866.81
925.351 5503.14 2866.19
931.641 5503.14 2865.55
937.930 5503.14 2864.90
944.219 5503.14 2864.22
950.508 5503.14 2863.52
956.798 5503.14 2862.77
963.087 5503.14 2861.97
969.376 5503.14 2861.05
975.666 5503.14 2859.78
981.955 5503.14 2858.81
988.244 5503.14 2858.41
994.534 5503.14 2858.02
1000.82 5503.14 2857.62
1007.11 5503.14 2857.22
1013.40 5503.14 2856.82
1019.69 5503.14 2856.42
1025.98 5503.14 2856.02
