|6.6.6
si57_norm_2.tab
2
T(K)
573.14999999999998
6.2893081761006293
160
P(bar)
5000.0000000000000
125.78616352201257
160
3
T(K) P(bar) rho,kg/m3
1126.61 5377.36 2891.28
1132.90 5377.36 2890.89
1139.19 5377.36 2890.50
1145.48 5377.36 2890.11
1151.77 5377.36 2889.72
1158.06 5377.36 2889.33
1164.34 5377.36 2888.93
1170.63 5377.36 2888.54
1176.92 5377.36 2888.15
1183.21 5377.36 2887.75
1189.50 5377.36 2887.36
1195.79 5377.36 2886.96
1202.08 5377.36 2886.56
1208.37 5377.36 2886.17
1214.66 5377.36 2885.77
1220.95 5377.36 2885.37
1227.24 5377.36 2884.98
1233.53 5377.36 2884.58
1239.82 5377.36 2884.18
1246.11 5377.36 2883.78
1252.40 5377.36 2883.38
1258.68 5377.36 2882.98
1264.97 5377.36 2882.57
1271.26 5377.36 2882.17
1277.55 5377.36 2881.77
1283.84 5377.36 2881.37
1290.13 5377.36 2880.96
1296.42 5377.36 2880.56
1302.71 5377.36 2880.15
1309.00 5377.36 2879.75
1315.29 5377.36 2879.34
1321.58 5377.36 2878.93
1327.87 5377.36 2878.53
1334.16 5377.36 2878.12
1340.45 5377.36 2877.71
1346.73 5377.36 2877.30
1353.02 5377.36 2876.89
1359.31 5377.36 2876.48
1365.60 5377.36 2876.06
1371.89 5377.36 2875.65
1378.18 5377.36 2875.24
1384.47 5377.36 2874.82
1390.76 5377.36 2874.41
1397.05 5377.36 2873.99
1403.34 5377.36 2873.57
1409.63 5377.36 2873.16
1415.92 5377.36 2872.74
1422.21 5377.36 2872.32
1428.50 5377.36 2871.90
1434.79 5377.36 2871.47
1441.07 5377.36 2871.05
1447.36 5377.36 2870.63
1453.65 5377.36 2870.20
1459.94 5377.36 2869.78
1466.23 5377.36 2869.35
1472.52 5377.36 2868.92
1478.81 5377.36 2868.50
1485.10 5377.36 2868.06
1491.39 5377.36 2867.63
1497.68 5377.36 2867.20
1503.97 5377.36 2866.77
1510.26 5377.36 2866.33
1516.55 5377.36 2865.90
1522.84 5377.36 2865.46
1529.12 5377.36 2865.02
1535.41 5377.36 2864.58
1541.70 5377.36 2864.14
1547.99 5377.36 2863.69
1554.28 5377.36 2863.25
1560.57 5377.36 2862.80
1566.86 5377.36 2862.35
1573.15 5377.36 2861.90
573.150 5503.14 3171.20
579.439 5503.14 3170.12
585.729 5503.14 3168.99
592.018 5503.14 3167.80
598.307 5503.14 3166.53
604.597 5503.14 3165.18
610.886 5503.14 3163.73
617.175 5503.14 3162.18
623.464 5503.14 3160.50
629.754 5503.14 3158.68
636.043 5503.14 3156.68
642.332 5503.14 3154.48
648.622 5503.14 3152.03
654.911 5503.14 3149.27
661.200 5503.14 3146.10
667.490 5503.14 3142.40
673.779 5503.14 3137.95
680.068 5503.14 3132.40
686.358 5503.14 3125.01
692.647 5503.14 3113.93
698.936 5503.14 2999.49
705.225 5503.14 2987.56
711.515 5503.14 2974.78
717.804 5503.14 2961.01
724.093 5503.14 2946.14
730.383 5503.14 2930.02
736.672 5503.14 2925.38
742.961 5503.14 2924.88
749.251 5503.14 2924.37
755.540 5503.14 2923.86
761.829 5503.14 2923.35
768.119 5503.14 2922.84
774.408 5503.14 2922.33
780.697 5503.14 2921.81
786.986 5503.14 2921.29
793.276 5503.14 2920.76
799.565 5503.14 2920.24
805.854 5503.14 2919.71
812.144 5503.14 2919.17
818.433 5503.14 2918.64
824.722 5503.14 2918.10
831.012 5503.14 2917.56
837.301 5503.14 2917.01
843.590 5503.14 2916.46
849.880 5503.14 2915.90
856.169 5503.14 2915.34
862.458 5503.14 2914.78
868.747 5503.14 2914.21
875.037 5503.14 2913.63
881.326 5503.14 2913.05
887.615 5503.14 2912.46
893.905 5503.14 2911.86
900.194 5503.14 2911.26
906.483 5503.14 2910.64
912.773 5503.14 2910.02
919.062 5503.14 2909.38
925.351 5503.14 2908.73
