|6.6.6
xu_2008_pyrolite_2.tab
2
T(K)
773.14999999999998
3.1446540880503151
160
P(bar)
5000.0000000000000
125.78616352201257
160
3
T(K) P(bar) rho,kg/m3
1241.70 5377.36 3198.42
1244.85 5377.36 3198.16
1247.99 5377.36 3197.91
1251.14 5377.36 3197.66
1254.28 5377.36 3197.41
1257.43 5377.36 3197.16
1260.57 5377.36 3196.92
1263.72 5377.36 3196.67
1266.86 5377.36 3196.42
1270.01 5377.36 3196.17
1273.15 5377.36 3195.93
773.150 5503.14 3238.75
776.295 5503.14 3238.48
779.439 5503.14 3238.21
782.584 5503.14 3237.94
785.729 5503.14 3237.67
788.873 5503.14 3237.40
792.018 5503.14 3237.13
795.163 5503.14 3236.86
798.307 5503.14 3236.59
801.452 5503.14 3236.32
804.597 5503.14 3236.05
807.741 5503.14 3235.78
810.886 5503.14 3235.51
814.031 5503.14 3235.24
817.175 5503.14 3234.97
820.320 5503.14 3234.70
823.464 5503.14 3234.43
826.609 5503.14 3234.16
829.754 5503.14 3233.89
832.898 5503.14 3233.62
836.043 5503.14 3233.35
839.188 5503.14 3233.08
842.332 5503.14 3232.81
845.477 5503.14 3232.54
848.622 5503.14 3232.27
851.766 5503.14 3232.00
854.911 5503.14 3231.73
858.056 5503.14 3231.46
861.200 5503.14 3231.19
864.345 5503.14 3230.92
867.490 5503.14 3230.65
870.634 5503.14 3230.38
873.779 5503.14 3230.10
876.924 5503.14 3229.83
880.068 5503.14 3229.56
883.213 5503.14 3229.29
886.358 5503.14 3229.02
889.502 5503.14 3228.75
892.647 5503.14 3228.48
895.792 5503.14 3228.21
898.936 5503.14 3227.94
902.081 5503.14 3227.67
905.225 5503.14 3227.40
908.370 5503.14 3227.13
911.515 5503.14 3226.86
914.659 5503.14 3226.59
917.804 5503.14 3226.32
920.949 5503.14 3226.05
924.093 5503.14 3225.78
927.238 5503.14 3225.51
930.383 5503.14 3225.24
933.527 5503.14 3224.97
936.672 5503.14 3224.70
939.817 5503.14 3224.43
942.961 5503.14 3224.16
946.106 5503.14 3223.89
949.251 5503.14 3223.62
952.395 5503.14 3223.35
955.540 5503.14 3223.08
958.685 5503.14 3222.81
961.829 5503.14 3222.54
964.974 5503.14 3222.27
968.119 5503.14 3222.01
971.263 5503.14 3221.74
974.408 5503.14 3221.47
977.553 5503.14 3221.20
980.697 5503.14 3220.93
983.842 5503.14 3220.66
986.986 5503.14 3220.39
990.131 5503.14 3220.12
993.276 5503.14 3219.85
996.420 5503.14 3219.58
999.565 5503.14 3219.31
1002.71 5503.14 3219.04
1005.85 5503.14 3218.77
1009.00 5503.14 3218.51
1012.14 5503.14 3218.24
1015.29 5503.14 3217.97
1018.43 5503.14 3217.70
1021.58 5503.14 3217.43
1024.72 5503.14 3217.16
1027.87 5503.14 3216.89
1031.01 5503.14 3216.63
1034.16 5503.14 3216.36
1037.30 5503.14 3216.09
1040.45 5503.14 3215.82
1043.59 5503.14 3215.55
1046.73 5503.14 3215.29
1049.88 5503.14 3215.02
1053.02 5503.14 3214.75
1056.17 5503.14 3214.48
1059.31 5503.14 3214.22
1062.46 5503.14 3213.95
1065.60 5503.14 3213.68
1068.75 5503.14 3213.42
1071.89 5503.14 3213.15
1075.04 5503.14 3212.88
1078.18 5503.14 3212.62
1081.33 5503.14 3212.35
1084.47 5503.14 3212.08
1087.62 5503.14 3211.82
1090.76 5503.14 3211.55
1093.90 5503.14 3211.29
1097.05 5503.14 3211.02
1100.19 5503.14 3210.76
1103.34 5503.14 3210.49
1106.48 5503.14 3210.23
1109.63 5503.14 3209.96
1112.77 5503.14 3209.70
1115.92 5503.14 3209.43
1119.06 5503.14 3209.17
1122.21 5503.14 3208.91
