|6.6.6
mackwell_1998_maryland_diabase_2.tab
2
T(K)
573.14999999999998
6.2893081761006293
160
P(bar)
5000.0000000000000
125.78616352201257
160
3
T(K) P(bar) rho,kg/m3
1277.55 5377.36 3009.69
1283.84 5377.36 3009.25
1290.13 5377.36 3008.81
1296.42 5377.36 3008.36
1302.71 5377.36 3007.92
1309.00 5377.36 3007.48
1315.29 5377.36 3007.04
1321.58 5377.36 3006.59
1327.87 5377.36 3006.15
1334.16 5377.36 3005.71
1340.45 5377.36 3005.27
1346.73 5377.36 3004.83
1353.02 5377.36 3004.39
1359.31 5377.36 3003.95
1365.60 5377.36 3003.51
1371.89 5377.36 3003.07
1378.18 5377.36 3002.63
1384.47 5377.36 3002.19
1390.76 5377.36 3001.75
1397.05 5377.36 3001.31
1403.34 5377.36 3000.87
1409.63 5377.36 3000.43
1415.92 5377.36 2999.99
1422.21 5377.36 2999.55
1428.50 5377.36 2999.11
1434.79 5377.36 2998.67
1441.07 5377.36 2998.23
1447.36 5377.36 2997.79
1453.65 5377.36 2997.35
1459.94 5377.36 2996.91
1466.23 5377.36 2996.47
1472.52 5377.36 2996.04
1478.81 5377.36 2995.60
1485.10 5377.36 2995.16
1491.39 5377.36 2994.72
1497.68 5377.36 2994.28
1503.97 5377.36 2993.84
1510.26 5377.36 2993.40
1516.55 5377.36 2992.96
1522.84 5377.36 2992.52
1529.12 5377.36 2992.08
1535.41 5377.36 2991.64
1541.70 5377.36 2991.19
1547.99 5377.36 2990.75
1554.28 5377.36 2990.31
1560.57 5377.36 2989.87
1566.86 5377.36 2989.42
1573.15 5377.36 2988.98
573.150 5503.14 3342.65
579.439 5503.14 3341.66
585.729 5503.14 3340.61
592.018 5503.14 3339.49
598.307 5503.14 3338.32
604.597 5503.14 3337.06
610.886 5503.14 3335.70
617.175 5503.14 3334.24
623.464 5503.14 3332.67
629.754 5503.14 3330.96
636.043 5503.14 3329.06
642.332 5503.14 3326.98
648.622 5503.14 3324.64
654.911 5503.14 3321.97
661.200 5503.14 3318.91
667.490 5503.14 3315.23
673.779 5503.14 3310.78
680.068 5503.14 3305.19
686.358 5503.14 3297.53
692.647 5503.14 3275.43
698.936 5503.14 3187.93
705.225 5503.14 3173.53
711.515 5503.14 3158.02
717.804 5503.14 3141.26
724.093 5503.14 3123.09
730.383 5503.14 3103.32
736.672 5503.14 3081.73
742.961 5503.14 3058.07
749.251 5503.14 3048.75
755.540 5503.14 3048.15
761.829 5503.14 3047.60
768.119 5503.14 3047.12
774.408 5503.14 3046.64
780.697 5503.14 3046.15
786.986 5503.14 3045.67
793.276 5503.14 3045.18
799.565 5503.14 3044.69
805.854 5503.14 3044.20
812.144 5503.14 3043.71
818.433 5503.14 3043.22
824.722 5503.14 3042.73
831.012 5503.14 3042.24
837.301 5503.14 3041.75
843.590 5503.14 3041.25
849.880 5503.14 3040.77
856.169 5503.14 3040.32
862.458 5503.14 3039.86
868.747 5503.14 3039.41
875.037 5503.14 3038.95
881.326 5503.14 3038.50
887.615 5503.14 3038.05
893.905 5503.14 3037.59
900.194 5503.14 3037.14
906.483 5503.14 3036.69
912.773 5503.14 3036.23
919.062 5503.14 3035.78
925.351 5503.14 3035.33
931.641 5503.14 3034.88
937.930 5503.14 3034.43
944.219 5503.14 3033.97
950.508 5503.14 3033.52
956.798 5503.14 3033.07
963.087 5503.14 3032.62
969.376 5503.14 3032.17
975.666 5503.14 3031.72
981.955 5503.14 3031.27
988.244 5503.14 3030.82
994.534 5503.14 3030.38
1000.82 5503.14 3029.93
1007.11 5503.14 3029.49
1013.40 5503.14 3029.04
1019.69 5503.14 3028.60
1025.98 5503.14 3028.16
1032.27 5503.14 3027.71
1038.56 5503.14 3027.26
1044.85 5503.14 3026.82
1051.14 5503.14 3026.37
1057.43 5503.14 3025.93
1063.72 5503.14 3025.48
1070.01 5503.14 3025.04
1076.29 5503.14 3024.59
1082.58 5503.14 3024.15
1088.87 5503.14 3023.70
1095.16 5503.14 3023.26
1101.45 5503.14 3022.81
1107.74 5503.14 3022.37
1114.03 5503.14 3021.93
1120.32 5503.14 3021.48
1126.61 5503.14 3021.04
1132.90 5503.14 3020.59
1139.19 5503.14 3020.15
1145.48 5503.14 3019.70
1151.77 5503.14 3019.26
1158.06 5503.14 3018.81
1164.34 5503.14 3018.37
1170.63 5503.14 3017.93
1176.92 5503.14 3017.48
1183.21 5503.14 3017.04
1189.50 5503.14 3016.60
1195.79 5503.14 3016.15
1202.08 5503.14 3015.71
1208.37 5503.14 3015.27
1214.66 5503.14 3014.82
1220.95 5503.14 3014.38
1227.24 5503.14 3013.94
1233.53 5503.14 3013.50
1239.82 5503.14 3013.05
1246.11 5503.14 3012.61
1252.40 5503.14 3012.17
1258.68 5503.14 3011.73
1264.97 5503.14 3011.29
1271.26 5503.14 3010.84
1277.55 5503.14 3010.40
1283.84 5503.14 3009.96
1290.13 5503.14 3009.52
1296.42 5503.14 3009.08
1302.71 5503.14 3008.64
1309.00 5503.14 3008.20
1315.29 5503.14 3007.76
1321.58 5503.14 3007.32
1327.87 5503.14 3006.88
1334.16 5503.14 3006.44
1340.45 5503.14 3006.00
1346.73 5503.14 3005.56
1353.02 5503.14 3005.13
1359.31 5503.14 3004.69
1365.60 5503.14 3004.25
1371.89 5503.14 3003.81
1378.18 5503.14 3003.37
1384.47 5503.14 3002.94
1390.76 5503.14 3002.50
1397.05 5503.14 3002.06
1403.34 5503.14 3001.62
1409.63 5503.14 3001.19
1415.92 5503.14 3000.75
1422.21 5503.14 3000.31
1428.50 5503.14 2999.88
1434.79 5503.14 2999.44
1441.07 5503.14 2999.00
1447.36 5503.14 2998.57
1453.65 5503.14 2998.13
1459.94 5503.14 2997.69
1466.23 5503.14 2997.26
1472.52 5503.14 2996.82
1478.81 5503.14 2996.39
1485.10 5503.14 2995.95
1491.39 5503.14 2995.51
1497.68 5503.14 2995.08
1503.97 5503.14 2994.64
1510.26 5503.14 2994.20
1516.55 5503.14 2993.76
1522.84 5503.14 2993.33
1529.12 5503.14 2992.89
1535.41 5503.14 2992.45
1541.70 5503.14 2992.01
1547.99 5503.14 2991.58
1554.28 5503.14 2991.14
1560.57 5503.14 2990.70
1566.86 5503.14 2990.26
1573.15 5503.14 2989.81
573.150 5628.93 3344.08
579.439 5628.93 3343.12
585.729 5628.93 3342.10
592.018 5628.93 3341.01
598.307 5628.93 3339.87
604.597 5628.93 3338.66
610.886 5628.93 3337.36
617.175 5628.93 3335.97
623.464 5628.93 3334.47
629.754 5628.93 3332.85
636.043 5628.93 3331.08
642.332 5628.93 3329.14
648.622 5628.93 3326.98
654.911 5628.93 3324.54
661.200 5628.93 3321.78
667.490 5628.93 3318.55
673.779 5628.93 3314.73
680.068 5628.93 3310.03
686.358 5628.93 3303.98
692.647 5628.93 3295.71
698.936 5628.93 3272.69
705.225 5628.93 3196.83
711.515 5628.93 3182.65
717.804 5628.93 3167.43
724.093 5628.93 3151.04
730.383 5628.93 3133.34
736.672 5628.93 3114.15
742.961 5628.93 3093.27
749.251 5628.93 3070.48
755.540 5628.93 3048.66
761.829 5628.93 3048.06
768.119 5628.93 3047.58
774.408 5628.93 3047.10
780.697 5628.93 3046.61
786.986 5628.93 3046.13
793.276 5628.93 3045.64
799.565 5628.93 3045.15
805.854 5628.93 3044.67
812.144 5628.93 3044.18
818.433 5628.93 3043.71
824.722 5628.93 3043.26
831.012 5628.93 3042.80
837.301 5628.93 3042.35
843.590 5628.93 3041.89
849.880 5628.93 3041.43
856.169 5628.93 3040.98
862.458 5628.93 3040.52
868.747 5628.93 3040.07
875.037 5628.93 3039.62
881.326 5628.93 3039.16
887.615 5628.93 3038.71
893.905 5628.93 3038.25
900.194 5628.93 3037.80
906.483 5628.93 3037.35
912.773 5628.93 3036.90
919.062 5628.93 3036.44
925.351 5628.93 3035.99
931.641 5628.93 3035.54
937.930 5628.93 3035.09
944.219 5628.93 3034.63
950.508 5628.93 3034.18
956.798 5628.93 3033.73
963.087 5628.93 3033.28
969.376 5628.93 3032.83
975.666 5628.93 3032.38
981.955 5628.93 3031.93
988.244 5628.93 3031.48
994.534 5628.93 3031.04
1000.82 5628.93 3030.59
1007.11 5628.93 3030.15
1013.40 5628.93 3029.70
1019.69 5628.93 3029.26
1025.98 5628.93 3028.82
1032.27 5628.93 3028.37
1038.56 5628.93 3027.93
1044.85 5628.93 3027.48
1051.14 5628.93 3027.04
1057.43 5628.93 3026.60
1063.72 5628.93 3026.15
1070.01 5628.93 3025.71
1076.29 5628.93 3025.26
1082.58 5628.93 3024.82
1088.87 5628.93 3024.38
1095.16 5628.93 3023.93
1101.45 5628.93 3023.49
1107.74 5628.93 3023.05
1114.03 5628.93 3022.60
1120.32 5628.93 3022.16
1126.61 5628.93 3021.71
1132.90 5628.93 3021.27
1139.19 5628.93 3020.83
1145.48 5628.93 3020.39
1151.77 5628.93 3019.94
1158.06 5628.93 3019.50
1164.34 5628.93 3019.06
1170.63 5628.93 3018.62
1176.92 5628.93 3018.17
1183.21 5628.93 3017.73
1189.50 5628.93 3017.29
1195.79 5628.93 3016.85
1202.08 5628.93 3016.41
1208.37 5628.93 3015.96
1214.66 5628.93 3015.52
1220.95 5628.93 3015.08
1227.24 5628.93 3014.64
1233.53 5628.93 3014.20
1239.82 5628.93 3013.76
1246.11 5628.93 3013.32
1252.40 5628.93 3012.88
1258.68 5628.93 3012.44
1264.97 5628.93 3012.00
1271.26 5628.93 3011.56
1277.55 5628.93 3011.12
1283.84 5628.93 3010.68
1290.13 5628.93 3010.24
1296.42 5628.93 3009.80
1302.71 5628.93 3009.37
1309.00 5628.93 3008.93
1315.29 5628.93 3008.49
1321.58 5628.93 3008.05
1327.87 5628.93 3007.61
1334.16 5628.93 3007.18
1340.45 5628.93 3006.74
1346.73 5628.93 3006.30
1353.02 5628.93 3005.87
1359.31 5628.93 3005.43
1365.60 5628.93 3004.99
1371.89 5628.93 3004.56
1378.18 5628.93 3004.12
1384.47 5628.93 3003.69
1390.76 5628.93 3003.26
1397.05 5628.93 3002.82
1403.34 5628.93 3002.38
1409.63 5628.93 3001.95
